Date,Price,Open,High,Low,Change %,days
3/13/2000,0.9647,0.9627,0.973,0.9617,0.18%,51
3/14/2000,0.9683,0.9637,0.9684,0.9595,0.37%,52
3/15/2000,0.9675,0.9685,0.9714,0.964,-0.08%,53
3/16/2000,0.9715,0.9662,0.9741,0.9646,0.41%,54
3/17/2000,0.9724,0.9699,0.973,0.9659,0.09%,55
3/20/2000,0.9732,0.9728,0.9748,0.9684,0.08%,56
3/21/2000,0.9641,0.9733,0.9738,0.9633,-0.94%,57
3/22/2000,0.9612,0.9615,0.9632,0.9576,-0.30%,58
3/23/2000,0.9718,0.9607,0.9729,0.9601,1.10%,59
3/24/2000,0.9771,0.9716,0.9778,0.9671,0.55%,60
3/27/2000,0.9667,0.9771,0.979,0.9632,-1.06%,61
3/28/2000,0.9607,0.9672,0.9703,0.9601,-0.62%,62
3/29/2000,0.9516,0.9603,0.9605,0.9478,-0.95%,63
3/30/2000,0.9611,0.951,0.9623,0.9507,1.00%,64
3/31/2000,0.9562,0.9612,0.9628,0.9526,-0.51%,65
4/3/2000,0.955,0.9563,0.9606,0.9503,-0.13%,66
4/4/2000,0.9604,0.9538,0.9752,0.9513,0.57%,67
4/5/2000,0.9623,0.9614,0.9712,0.9592,0.20%,68
4/6/2000,0.9579,0.9604,0.9645,0.9565,-0.46%,69
4/7/2000,0.9549,0.9583,0.9617,0.9536,-0.31%,70
4/10/2000,0.9627,0.9546,0.9629,0.9532,0.82%,71
4/11/2000,0.9591,0.9625,0.9649,0.9563,-0.37%,72
4/12/2000,0.9588,0.9587,0.9602,0.952,-0.03%,73
4/13/2000,0.9525,0.9589,0.9596,0.9514,-0.66%,74
4/14/2000,0.9623,0.9528,0.9625,0.9509,1.03%,75
4/17/2000,0.9524,0.9644,0.9673,0.9517,-1.03%,76
4/18/2000,0.9459,0.9523,0.9526,0.944,-0.68%,77
4/19/2000,0.9405,0.9452,0.949,0.9354,-0.57%,78
4/20/2000,0.9379,0.9403,0.9425,0.9348,-0.28%,79
4/21/2000,0.9383,0.9381,0.9398,0.9362,0.04%,80
4/24/2000,0.9385,0.9383,0.9451,0.9367,0.02%,81
4/25/2000,0.921,0.9389,0.9397,0.9162,-1.86%,82
4/26/2000,0.9238,0.9211,0.9253,0.9174,0.30%,83
4/27/2000,0.91,0.9242,0.9252,0.9061,-1.49%,84
4/28/2000,0.9123,0.9103,0.9143,0.9029,0.25%,85
5/1/2000,0.916,0.9121,0.9174,0.9071,0.41%,86
5/2/2000,0.9101,0.9153,0.9178,0.9033,-0.64%,87
5/3/2000,0.8958,0.91,0.9109,0.8883,-1.57%,88
5/4/2000,0.8909,0.8956,0.8975,0.8846,-0.55%,89
5/5/2000,0.8969,0.891,0.9013,0.8901,0.67%,90
5/8/2000,0.8975,0.8964,0.9047,0.8914,0.07%,91
5/9/2000,0.9076,0.897,0.9081,0.8944,1.13%,92
5/10/2000,0.9067,0.9089,0.9129,0.9047,-0.10%,93
5/11/2000,0.9016,0.9037,0.9111,0.899,-0.56%,94
5/12/2000,0.9199,0.9014,0.9201,0.8977,2.03%,95
5/15/2000,0.9117,0.9177,0.9194,0.9111,-0.89%,96
5/16/2000,0.9004,0.9072,0.9108,0.8994,-1.24%,97
5/17/2000,0.8953,0.9006,0.9032,0.8888,-0.57%,98
5/18/2000,0.8946,0.8951,0.8975,0.8902,-0.08%,99
5/19/2000,0.8974,0.8949,0.8999,0.8845,0.31%,100
5/22/2000,0.9029,0.8975,0.9073,0.8953,0.61%,101
5/23/2000,0.9077,0.9026,0.9158,0.9019,0.53%,102
5/24/2000,0.9032,0.907,0.9129,0.9026,-0.50%,103
5/25/2000,0.9127,0.9032,0.9138,0.8977,1.05%,104
5/26/2000,0.9312,0.9129,0.9344,0.911,2.03%,105
5/29/2000,0.9266,0.9324,0.9335,0.9235,-0.49%,106
5/30/2000,0.93,0.927,0.9412,0.9238,0.37%,107
5/31/2000,0.9379,0.9292,0.9384,0.9257,0.85%,108
6/1/2000,0.9315,0.9371,0.938,0.9283,-0.68%,109
6/2/2000,0.9465,0.9314,0.9506,0.9294,1.61%,110
6/5/2000,0.948,0.9464,0.9494,0.9411,0.16%,111
6/6/2000,0.9546,0.9466,0.9603,0.9449,0.70%,112
6/7/2000,0.962,0.9543,0.9635,0.9533,0.78%,113
6/8/2000,0.9562,0.9624,0.9704,0.9507,-0.60%,114
6/9/2000,0.9532,0.9546,0.9571,0.9459,-0.31%,115
6/12/2000,0.9535,0.9526,0.9563,0.9489,0.03%,116
6/13/2000,0.9592,0.9537,0.9651,0.952,0.60%,117
6/14/2000,0.958,0.9587,0.9657,0.9567,-0.13%,118
6/15/2000,0.9544,0.9573,0.9606,0.95,-0.38%,119
6/16/2000,0.9648,0.9545,0.966,0.9496,1.09%,120
6/19/2000,0.9569,0.9636,0.9696,0.9562,-0.82%,121
6/20/2000,0.9545,0.9568,0.9623,0.9528,-0.25%,122
6/21/2000,0.9444,0.9542,0.9546,0.943,-1.06%,123
6/22/2000,0.9359,0.9452,0.9475,0.9344,-0.90%,124
6/23/2000,0.936,0.9359,0.9431,0.9339,0.01%,125
6/26/2000,0.937,0.9365,0.94,0.9299,0.11%,126
6/27/2000,0.946,0.937,0.9471,0.9353,0.96%,127
6/28/2000,0.9417,0.9455,0.9473,0.94,-0.45%,128
6/29/2000,0.952,0.9417,0.9539,0.9414,1.09%,129
6/30/2000,0.9526,0.9508,0.9603,0.9502,0.06%,130
7/3/2000,0.9504,0.9524,0.9547,0.948,-0.23%,131
7/4/2000,0.9509,0.9506,0.9523,0.9465,0.05%,132
7/5/2000,0.9531,0.9516,0.9573,0.9507,0.23%,133
7/6/2000,0.9507,0.9531,0.9599,0.9495,-0.25%,134
7/7/2000,0.9484,0.9508,0.9528,0.946,-0.24%,135
7/10/2000,0.9553,0.9482,0.9556,0.9474,0.73%,136
7/11/2000,0.9524,0.955,0.9567,0.949,-0.30%,137
7/12/2000,0.9423,0.9519,0.9528,0.9391,-1.06%,138
7/13/2000,0.9372,0.9414,0.9426,0.9322,-0.54%,139
7/14/2000,0.9383,0.9368,0.9391,0.9315,0.12%,140
7/17/2000,0.9366,0.9382,0.9401,0.9338,-0.18%,141
7/18/2000,0.9243,0.9366,0.9367,0.9227,-1.31%,142
7/19/2000,0.9244,0.9249,0.9263,0.919,0.01%,143
7/20/2000,0.933,0.9247,0.9345,0.92,0.93%,144
7/21/2000,0.937,0.9331,0.9381,0.9312,0.43%,145
7/24/2000,0.9338,0.9363,0.9377,0.9309,-0.34%,146
7/25/2000,0.9384,0.9334,0.9431,0.9316,0.49%,147
7/26/2000,0.9433,0.9382,0.945,0.9379,0.52%,148
7/27/2000,0.9319,0.9435,0.9444,0.9316,-1.21%,149
7/28/2000,0.9234,0.9318,0.9338,0.9223,-0.91%,150
7/31/2000,0.9263,0.9239,0.9297,0.9221,0.31%,151
8/1/2000,0.9142,0.9265,0.9294,0.913,-1.31%,152
8/2/2000,0.9133,0.9145,0.9193,0.9113,-0.10%,153
8/3/2000,0.9068,0.9138,0.9179,0.8994,-0.71%,154
8/4/2000,0.9081,0.9064,0.9103,0.9012,0.14%,155
8/7/2000,0.9076,0.9073,0.9115,0.9053,-0.06%,156
8/8/2000,0.9021,0.9074,0.9086,0.8983,-0.61%,157
8/9/2000,0.9014,0.9022,0.9034,0.8961,-0.08%,158
8/10/2000,0.908,0.9012,0.91,0.9003,0.73%,159
8/11/2000,0.9025,0.9082,0.9146,0.9025,-0.61%,160
8/14/2000,0.9057,0.9038,0.9068,0.8997,0.35%,161
8/15/2000,0.9127,0.906,0.9142,0.9056,0.77%,162
8/16/2000,0.9161,0.9128,0.918,0.9063,0.37%,163
8/17/2000,0.9164,0.9162,0.9175,0.9114,0.03%,164
8/18/2000,0.9065,0.9163,0.9187,0.9057,-1.08%,165
8/21/2000,0.9021,0.9072,0.9078,0.9007,-0.49%,166
8/22/2000,0.8971,0.9022,0.9036,0.8942,-0.55%,167
8/23/2000,0.9012,0.8973,0.902,0.8908,0.46%,168
8/24/2000,0.9022,0.9024,0.9057,0.8995,0.11%,169
8/25/2000,0.9022,0.9019,0.9074,0.8974,0.00%,170
8/28/2000,0.9,0.9024,0.9045,0.8984,-0.24%,171
8/29/2000,0.8924,0.8996,0.9024,0.8906,-0.84%,172
8/30/2000,0.8945,0.8923,0.8949,0.8867,0.24%,173
8/31/2000,0.8888,0.8949,0.8974,0.8839,-0.64%,174
9/1/2000,0.8998,0.8887,0.9019,0.8875,1.24%,175
9/4/2000,0.8978,0.8998,0.9041,0.8964,-0.22%,176
9/5/2000,0.89,0.8979,0.8993,0.885,-0.87%,177
9/6/2000,0.8699,0.89,0.8901,0.8685,-2.26%,178
9/7/2000,0.8721,0.8718,0.8768,0.8633,0.25%,179
9/8/2000,0.8662,0.8722,0.8751,0.8636,-0.68%,180
9/11/2000,0.8581,0.8643,0.8725,0.8565,-0.94%,181
9/12/2000,0.8637,0.8586,0.8691,0.855,0.65%,182
9/13/2000,0.8596,0.8637,0.8705,0.8582,-0.47%,183
9/14/2000,0.8645,0.8602,0.8741,0.8568,0.57%,184
9/15/2000,0.8536,0.8646,0.8702,0.8528,-1.26%,185
9/18/2000,0.8536,0.8532,0.8577,0.8512,0.00%,186
9/19/2000,0.8513,0.8547,0.8567,0.8477,-0.27%,187
9/20/2000,0.8493,0.8513,0.852,0.8439,-0.23%,188
9/21/2000,0.8617,0.8493,0.8618,0.8458,1.46%,189
9/22/2000,0.8761,0.8609,0.9025,0.8571,1.67%,190
9/25/2000,0.8745,0.8799,0.8832,0.8712,-0.18%,191
9/26/2000,0.8828,0.8746,0.884,0.8726,0.95%,192
9/27/2000,0.8833,0.8831,0.8887,0.8782,0.06%,193
9/28/2000,0.8794,0.8834,0.8867,0.8768,-0.44%,194
9/29/2000,0.8839,0.8793,0.8853,0.8747,0.51%,195
10/2/2000,0.8774,0.8843,0.8861,0.8761,-0.74%,196
10/3/2000,0.8756,0.8775,0.879,0.8727,-0.21%,197
10/4/2000,0.8752,0.876,0.8781,0.8717,-0.05%,198
10/5/2000,0.869,0.8747,0.879,0.8679,-0.71%,199
10/6/2000,0.8685,0.8694,0.8744,0.8662,-0.06%,200
10/9/2000,0.8683,0.8693,0.8715,0.8662,-0.02%,201
10/10/2000,0.8717,0.8683,0.8746,0.8659,0.39%,202
10/11/2000,0.8659,0.8719,0.8768,0.8655,-0.67%,203
10/12/2000,0.8625,0.8654,0.8683,0.8613,-0.39%,204
10/13/2000,0.8563,0.8629,0.8663,0.853,-0.72%,205
10/16/2000,0.85,0.8547,0.8558,0.8458,-0.74%,206
10/17/2000,0.8542,0.8503,0.8562,0.8473,0.49%,207
10/18/2000,0.8392,0.8542,0.8579,0.8327,-1.76%,208
10/19/2000,0.8434,0.8387,0.8455,0.838,0.50%,209
10/20/2000,0.8421,0.843,0.8482,0.835,-0.15%,210
10/23/2000,0.8356,0.8415,0.8427,0.8347,-0.77%,211
10/24/2000,0.8359,0.8354,0.8407,0.8344,0.04%,212
10/25/2000,0.8273,0.836,0.8389,0.8246,-1.03%,213
10/26/2000,0.8303,0.8268,0.8326,0.8227,0.36%,214
10/27/2000,0.8396,0.8309,0.8443,0.8285,1.12%,215
10/30/2000,0.8401,0.8411,0.8532,0.8389,0.06%,216
10/31/2000,0.8493,0.8407,0.8501,0.838,1.10%,217
11/1/2000,0.8616,0.8488,0.8619,0.8468,1.45%,218
11/2/2000,0.8597,0.8618,0.8671,0.8554,-0.22%,219
11/3/2000,0.8667,0.8585,0.88,0.8574,0.81%,220
11/6/2000,0.8614,0.8669,0.8733,0.8557,-0.61%,221
11/7/2000,0.8605,0.8617,0.867,0.8577,-0.10%,222
11/8/2000,0.8558,0.8602,0.8692,0.8516,-0.55%,223
11/9/2000,0.8663,0.8559,0.8675,0.8518,1.23%,224
11/10/2000,0.8604,0.8666,0.8708,0.8592,-0.68%,225
11/13/2000,0.8596,0.8622,0.8667,0.858,-0.09%,226
11/14/2000,0.8581,0.8562,0.8618,0.8549,-0.17%,227
11/15/2000,0.8574,0.8578,0.8637,0.8554,-0.08%,228
11/16/2000,0.8521,0.8576,0.8601,0.8515,-0.62%,229
11/17/2000,0.8489,0.8532,0.8579,0.8474,-0.38%,230
11/20/2000,0.8513,0.8495,0.8524,0.8461,0.28%,231
11/21/2000,0.8434,0.8515,0.8535,0.8415,-0.93%,232
11/22/2000,0.8443,0.8434,0.8489,0.8412,0.11%,233
11/23/2000,0.8383,0.8452,0.8459,0.8374,-0.71%,234
11/24/2000,0.8386,0.839,0.8458,0.8375,0.04%,235
11/27/2000,0.8516,0.8392,0.8529,0.8384,1.55%,236
11/28/2000,0.8568,0.8521,0.8582,0.8503,0.61%,237
11/29/2000,0.8578,0.8563,0.8661,0.8555,0.12%,238
11/30/2000,0.8724,0.8574,0.8736,0.8566,1.70%,239
12/1/2000,0.8787,0.8725,0.8797,0.8701,0.72%,240
12/4/2000,0.8894,0.8788,0.8936,0.8757,1.22%,241
12/5/2000,0.8799,0.8882,0.891,0.8783,-1.07%,242
12/6/2000,0.8915,0.8798,0.8922,0.877,1.32%,243
12/7/2000,0.8896,0.8921,0.8978,0.8854,-0.21%,244
12/8/2000,0.8863,0.8903,0.8919,0.8808,-0.37%,245
12/11/2000,0.8761,0.8825,0.8866,0.875,-1.15%,246
12/12/2000,0.8791,0.8777,0.8841,0.8751,0.34%,247
12/13/2000,0.877,0.8793,0.882,0.8715,-0.24%,248
12/14/2000,0.8907,0.8769,0.8918,0.8756,1.56%,249
12/15/2000,0.8956,0.8932,0.9003,0.8903,0.55%,250
12/18/2000,0.8938,0.8944,0.9021,0.8923,-0.20%,251
12/19/2000,0.8945,0.8947,0.8971,0.8881,0.08%,252
12/20/2000,0.9097,0.8953,0.9102,0.8947,1.70%,253
12/21/2000,0.9163,0.9093,0.9175,0.9057,0.73%,254
12/22/2000,0.9244,0.9166,0.9265,0.9145,0.88%,255
12/25/2000,0.9253,0.9236,0.9279,0.9196,0.10%,256
12/26/2000,0.9311,0.9262,0.9326,0.9236,0.63%,257
12/27/2000,0.9306,0.9306,0.9344,0.9271,-0.05%,258
12/28/2000,0.9296,0.9306,0.9319,0.9244,-0.11%,259
12/29/2000,0.9424,0.9294,0.9427,0.9277,1.38%,260
1/1/2001,0.9407,0.9422,0.9429,0.939,-0.18%,261
1/2/2001,0.9498,0.9425,0.9514,0.9363,0.97%,262
1/3/2001,0.9283,0.9508,0.9572,0.9274,-2.26%,263
1/4/2001,0.9493,0.9275,0.9523,0.9264,2.26%,264
1/5/2001,0.958,0.9499,0.9597,0.9465,0.92%,265
1/8/2001,0.9478,0.9576,0.9594,0.9465,-1.06%,266
1/9/2001,0.9456,0.9471,0.948,0.9381,-0.23%,267
1/10/2001,0.9367,0.9442,0.9468,0.9364,-0.94%,268
1/11/2001,0.9531,0.9364,0.9554,0.9364,1.75%,269
1/12/2001,0.952,0.9527,0.9584,0.9469,-0.12%,270
1/15/2001,0.9425,0.9519,0.9532,0.9409,-1.00%,271
1/16/2001,0.9416,0.9422,0.9442,0.9371,-0.10%,272
1/17/2001,0.9355,0.9425,0.9449,0.9289,-0.65%,273
1/18/2001,0.9444,0.9358,0.9468,0.9354,0.95%,274
1/19/2001,0.934,0.9427,0.9507,0.9339,-1.10%,275
1/22/2001,0.9395,0.9341,0.9405,0.927,0.59%,276
1/23/2001,0.9379,0.9387,0.9453,0.9371,-0.17%,277
1/24/2001,0.9214,0.9374,0.9375,0.9213,-1.76%,278
1/25/2001,0.9245,0.9218,0.9254,0.9113,0.34%,279
1/26/2001,0.9242,0.924,0.9321,0.9198,-0.03%,280
1/29/2001,0.9165,0.9246,0.9264,0.9159,-0.83%,281
1/30/2001,0.9267,0.9173,0.9281,0.9144,1.11%,282
1/31/2001,0.9365,0.9263,0.9373,0.9252,1.06%,283
2/1/2001,0.9391,0.9374,0.9448,0.9359,0.28%,284
2/2/2001,0.9364,0.9385,0.9423,0.9318,-0.29%,285
2/5/2001,0.9384,0.9346,0.9446,0.9343,0.21%,286
2/6/2001,0.9309,0.9378,0.9389,0.9281,-0.80%,287
2/7/2001,0.9282,0.9315,0.9356,0.9257,-0.29%,288
2/8/2001,0.9188,0.9284,0.93,0.9147,-1.01%,289
2/9/2001,0.9247,0.9179,0.9278,0.9125,0.64%,290
2/12/2001,0.9314,0.9254,0.9334,0.9248,0.72%,291
2/13/2001,0.9209,0.9318,0.9334,0.9171,-1.13%,292
2/14/2001,0.9183,0.9196,0.9223,0.9164,-0.28%,293
2/15/2001,0.9047,0.9183,0.9199,0.9026,-1.48%,294
2/16/2001,0.9131,0.9052,0.9181,0.9047,0.93%,295
2/19/2001,0.922,0.9133,0.9238,0.9121,0.97%,296
2/20/2001,0.9123,0.9214,0.9242,0.9049,-1.05%,297
2/21/2001,0.9096,0.9123,0.9184,0.9058,-0.30%,298
2/22/2001,0.9052,0.9092,0.9133,0.9016,-0.48%,299
2/23/2001,0.9176,0.9047,0.9214,0.9027,1.37%,300
2/26/2001,0.9118,0.9174,0.919,0.908,-0.63%,301
2/27/2001,0.9178,0.9109,0.9215,0.9083,0.66%,302
2/28/2001,0.9234,0.9187,0.9259,0.9161,0.61%,303
3/1/2001,0.9298,0.9239,0.9325,0.9224,0.69%,304
3/2/2001,0.9347,0.9299,0.9383,0.9285,0.53%,305
3/5/2001,0.9296,0.9365,0.9367,0.9281,-0.55%,306
3/6/2001,0.9344,0.9289,0.9354,0.9252,0.52%,307
3/7/2001,0.9296,0.9344,0.9373,0.9264,-0.51%,308
3/8/2001,0.9324,0.9297,0.9343,0.9267,0.30%,309
3/9/2001,0.9329,0.9325,0.9377,0.929,0.05%,310
3/12/2001,0.9287,0.9326,0.9345,0.9258,-0.45%,311
3/13/2001,0.9147,0.9286,0.9304,0.9127,-1.51%,312
3/14/2001,0.9109,0.9155,0.9218,0.9078,-0.42%,313
3/15/2001,0.8984,0.912,0.9133,0.8953,-1.37%,314
3/16/2001,0.8976,0.8973,0.9006,0.8915,-0.09%,315
3/19/2001,0.899,0.8975,0.9021,0.8932,0.16%,316
3/20/2001,0.9096,0.8995,0.9101,0.8987,1.18%,317
3/21/2001,0.8962,0.9093,0.9128,0.8931,-1.47%,318
3/22/2001,0.8883,0.8961,0.8968,0.883,-0.88%,319
3/23/2001,0.89,0.8891,0.8969,0.8852,0.19%,320
3/26/2001,0.896,0.8911,0.8977,0.8884,0.67%,321
3/27/2001,0.8932,0.8958,0.8993,0.8898,-0.31%,322
3/28/2001,0.8858,0.8935,0.8948,0.8845,-0.83%,323
3/29/2001,0.8827,0.8859,0.8887,0.8796,-0.35%,324
3/30/2001,0.8778,0.8836,0.8879,0.8752,-0.56%,325
4/2/2001,0.8798,0.8745,0.8839,0.8744,0.23%,326
4/3/2001,0.8981,0.8797,0.8999,0.8792,2.08%,327
4/4/2001,0.9013,0.8976,0.9052,0.8934,0.36%,328
4/5/2001,0.8967,0.9012,0.9094,0.8936,-0.51%,329
4/6/2001,0.9042,0.8969,0.9054,0.8924,0.84%,330
4/9/2001,0.897,0.9028,0.9049,0.8962,-0.80%,331
4/10/2001,0.8889,0.897,0.8997,0.8869,-0.90%,332
4/11/2001,0.8883,0.8891,0.892,0.8808,-0.07%,333
4/12/2001,0.8926,0.888,0.8945,0.8835,0.48%,334
4/13/2001,0.8882,0.8928,0.8935,0.8878,-0.49%,335
4/16/2001,0.8888,0.8887,0.8906,0.8827,0.07%,336
4/17/2001,0.8839,0.8884,0.8912,0.8776,-0.55%,337
4/18/2001,0.8822,0.8834,0.8902,0.8696,-0.19%,338
4/19/2001,0.898,0.8838,0.899,0.8806,1.79%,339
4/20/2001,0.9022,0.8976,0.9049,0.8947,0.47%,340
4/23/2001,0.8964,0.9018,0.9084,0.8942,-0.64%,341
4/24/2001,0.8942,0.8963,0.9022,0.8931,-0.25%,342
4/25/2001,0.8976,0.8948,0.9004,0.8906,0.38%,343
4/26/2001,0.9032,0.8977,0.9046,0.8947,0.62%,344
4/27/2001,0.8922,0.9036,0.9057,0.8886,-1.22%,345
4/30/2001,0.8881,0.8916,0.8925,0.885,-0.46%,346
5/1/2001,0.893,0.889,0.8943,0.8856,0.55%,347
5/2/2001,0.8939,0.8937,0.8954,0.8884,0.10%,348
5/3/2001,0.8897,0.8939,0.898,0.8881,-0.47%,349
5/4/2001,0.8927,0.8896,0.901,0.8894,0.34%,350
5/7/2001,0.8901,0.8927,0.8935,0.8896,-0.29%,351
5/8/2001,0.8853,0.8905,0.8914,0.8823,-0.54%,352
5/9/2001,0.886,0.8854,0.8864,0.881,0.08%,353
5/10/2001,0.8815,0.8864,0.8923,0.8779,-0.51%,354
5/11/2001,0.8753,0.8816,0.8827,0.8733,-0.70%,355
5/14/2001,0.8743,0.8757,0.8761,0.8723,-0.11%,356
5/15/2001,0.8782,0.874,0.8803,0.873,0.45%,357
5/16/2001,0.8834,0.8784,0.8869,0.8743,0.59%,358
5/17/2001,0.8827,0.8834,0.8883,0.8792,-0.08%,359
5/18/2001,0.8814,0.8829,0.883,0.8753,-0.15%,360
5/21/2001,0.8767,0.88,0.882,0.874,-0.53%,361
5/22/2001,0.865,0.8769,0.8777,0.8627,-1.33%,362
5/23/2001,0.8565,0.8658,0.8664,0.8547,-0.98%,363
5/24/2001,0.8569,0.8557,0.8615,0.85,0.05%,364
5/25/2001,0.8612,0.8572,0.8631,0.8538,0.50%,365
5/28/2001,0.8602,0.8602,0.861,0.8576,-0.12%,366
5/29/2001,0.8558,0.8601,0.8615,0.8528,-0.51%,367
5/30/2001,0.8568,0.8559,0.8595,0.8535,0.12%,368
5/31/2001,0.8459,0.8558,0.8569,0.844,-1.27%,369
6/1/2001,0.8477,0.8448,0.8502,0.843,0.21%,370
6/4/2001,0.8465,0.8462,0.854,0.8437,-0.14%,371
6/5/2001,0.8541,0.846,0.8553,0.8419,0.90%,372
6/6/2001,0.8478,0.8543,0.8572,0.8444,-0.74%,373
6/7/2001,0.8506,0.8468,0.8518,0.8455,0.33%,374
6/8/2001,0.8508,0.8518,0.852,0.8457,0.02%,375
6/11/2001,0.8432,0.8497,0.8542,0.841,-0.89%,376
6/12/2001,0.8532,0.8436,0.8541,0.8414,1.19%,377
6/13/2001,0.8548,0.853,0.857,0.8508,0.19%,378
6/14/2001,0.8623,0.8556,0.8637,0.8486,0.88%,379
6/15/2001,0.8615,0.8628,0.8677,0.8601,-0.09%,380
6/18/2001,0.8608,0.8632,0.8647,0.8573,-0.08%,381
6/19/2001,0.8539,0.8608,0.861,0.8526,-0.80%,382
6/20/2001,0.8547,0.8538,0.8558,0.8494,0.09%,383
6/21/2001,0.8543,0.8556,0.8593,0.8513,-0.05%,384
6/22/2001,0.8573,0.8542,0.8578,0.8504,0.35%,385
6/25/2001,0.8588,0.8568,0.8628,0.8562,0.17%,386
6/26/2001,0.8638,0.8591,0.8653,0.8584,0.58%,387
6/27/2001,0.8592,0.864,0.8662,0.8587,-0.53%,388
6/28/2001,0.8438,0.8587,0.8615,0.843,-1.79%,389
6/29/2001,0.85,0.8441,0.8503,0.843,0.73%,390
7/2/2001,0.8484,0.8506,0.8506,0.8436,-0.19%,391
7/3/2001,0.8486,0.8481,0.8509,0.8451,0.02%,392
7/4/2001,0.8467,0.848,0.8504,0.8428,-0.22%,393
7/5/2001,0.838,0.8463,0.8481,0.8357,-1.03%,394
7/6/2001,0.8475,0.8371,0.8481,0.8347,1.13%,395
7/9/2001,0.8511,0.8469,0.8527,0.8442,0.42%,396
7/10/2001,0.8548,0.8501,0.8578,0.8484,0.43%,397
7/11/2001,0.8598,0.8551,0.8646,0.8532,0.58%,398
7/12/2001,0.8534,0.8587,0.8587,0.8504,-0.74%,399
7/13/2001,0.8549,0.8538,0.8563,0.8508,0.18%,400
7/16/2001,0.853,0.8541,0.8616,0.8526,-0.22%,401
7/17/2001,0.8599,0.8527,0.861,0.8488,0.81%,402
7/18/2001,0.8737,0.8597,0.8744,0.8565,1.60%,403
7/19/2001,0.8711,0.8742,0.8791,0.8673,-0.30%,404
7/20/2001,0.8711,0.8719,0.8788,0.8698,0.00%,405
7/23/2001,0.8691,0.8705,0.8722,0.8649,-0.23%,406
7/24/2001,0.8737,0.8692,0.8774,0.8681,0.53%,407
7/25/2001,0.8808,0.8734,0.8814,0.8714,0.81%,408
7/26/2001,0.8781,0.8804,0.8824,0.8745,-0.31%,409
7/27/2001,0.8777,0.8777,0.881,0.8723,-0.05%,410
7/30/2001,0.8745,0.8761,0.8776,0.872,-0.36%,411
7/31/2001,0.8762,0.8741,0.8781,0.872,0.19%,412
8/1/2001,0.8811,0.8763,0.8833,0.8754,0.56%,413
8/2/2001,0.884,0.8815,0.8847,0.8784,0.33%,414
8/3/2001,0.8844,0.8834,0.8878,0.8774,0.05%,415
8/6/2001,0.8819,0.8832,0.8832,0.8784,-0.28%,416
8/7/2001,0.8776,0.8814,0.8816,0.8746,-0.49%,417
8/8/2001,0.8804,0.8779,0.8811,0.8736,0.32%,418
8/9/2001,0.8924,0.8809,0.8943,0.88,1.36%,419
8/10/2001,0.8933,0.8922,0.8962,0.891,0.10%,420
8/13/2001,0.8964,0.8933,0.9011,0.8921,0.35%,421
8/14/2001,0.9032,0.897,0.9038,0.8933,0.76%,422
8/15/2001,0.9142,0.9025,0.9153,0.9016,1.22%,423
8/16/2001,0.9121,0.9138,0.9204,0.9092,-0.23%,424
8/17/2001,0.9182,0.9116,0.9185,0.9095,0.67%,425
8/20/2001,0.9147,0.9178,0.9204,0.9108,-0.38%,426
8/21/2001,0.9178,0.9142,0.9185,0.9076,0.34%,427
8/22/2001,0.9146,0.9182,0.9242,0.9135,-0.35%,428
8/23/2001,0.9153,0.9125,0.9169,0.9098,0.08%,429
8/24/2001,0.915,0.9147,0.9166,0.9073,-0.03%,430
8/27/2001,0.9114,0.9133,0.9146,0.9083,-0.39%,431
8/28/2001,0.9126,0.9114,0.913,0.9026,0.13%,432
8/29/2001,0.9093,0.9129,0.915,0.9082,-0.36%,433
8/30/2001,0.9165,0.9088,0.9185,0.9058,0.79%,434
8/31/2001,0.9124,0.9163,0.92,0.9061,-0.45%,435
9/3/2001,0.9072,0.9102,0.9106,0.9055,-0.57%,436
9/4/2001,0.8886,0.9077,0.9079,0.8842,-2.05%,437
9/5/2001,0.8857,0.8883,0.8914,0.8844,-0.33%,438
9/6/2001,0.8961,0.8866,0.897,0.8823,1.17%,439
9/7/2001,0.9074,0.8957,0.9077,0.8847,1.26%,440
9/10/2001,0.8981,0.9062,0.9081,0.8973,-1.02%,441
9/11/2001,0.9143,0.8984,0.9172,0.895,1.80%,442
9/12/2001,0.9069,0.9113,0.915,0.9006,-0.81%,443
9/13/2001,0.9112,0.9072,0.913,0.9049,0.47%,444
9/14/2001,0.9208,0.9108,0.925,0.9079,1.05%,445
9/17/2001,0.9244,0.9234,0.9335,0.9171,0.39%,446
9/18/2001,0.9275,0.9249,0.9284,0.9186,0.34%,447
9/19/2001,0.9268,0.927,0.9327,0.9225,-0.08%,448
9/20/2001,0.9279,0.9263,0.9296,0.9228,0.12%,449
9/21/2001,0.9149,0.9276,0.9277,0.9084,-1.40%,450
9/24/2001,0.917,0.9136,0.9206,0.9103,0.23%,451
9/25/2001,0.9233,0.9167,0.9252,0.9145,0.69%,452
9/26/2001,0.9233,0.9232,0.9245,0.919,0.00%,453
9/27/2001,0.9183,0.9229,0.9234,0.9156,-0.54%,454
9/28/2001,0.9117,0.9181,0.9183,0.9082,-0.72%,455
10/1/2001,0.9175,0.9103,0.9179,0.9059,0.64%,456
10/2/2001,0.919,0.9172,0.92,0.9132,0.16%,457
10/3/2001,0.9146,0.9183,0.9238,0.9126,-0.48%,458
10/4/2001,0.9181,0.9143,0.9187,0.9109,0.38%,459
